"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"220171","Number of national feature films not shot digitally ","BIH","Bosnia and Herzegovina","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","BIH","Bosnia and Herzegovina","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","BIH","Bosnia and Herzegovina","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","BFA","Burkina Faso","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","BFA","Burkina Faso","2013","2013",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","BFA","Burkina Faso","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","BFA","Burkina Faso","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","COL","Colombia","2011","2011",4,,
"220171","Number of national feature films not shot digitally ","COL","Colombia","2012","2012",10,,
"220171","Number of national feature films not shot digitally ","COL","Colombia","2014","2014",2,,
"220171","Number of national feature films not shot digitally ","COL","Colombia","2015","2015",1,,
"220171","Number of national feature films not shot digitally ","COL","Colombia","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","COL","Colombia","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","CRI","Costa Rica","2011","2011",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","CRI","Costa Rica","2012","2012",1,,
"220171","Number of national feature films not shot digitally ","CRI","Costa Rica","2013","2013",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","CRI","Costa Rica","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","CRI","Costa Rica","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","CRI","Costa Rica","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","CRI","Costa Rica","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","CYP","Cyprus","2011","2011",2,,
"220171","Number of national feature films not shot digitally ","CYP","Cyprus","2013","2013",2,,
"220171","Number of national feature films not shot digitally ","CYP","Cyprus","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","CYP","Cyprus","2015","2015",1,,
"220171","Number of national feature films not shot digitally ","CYP","Cyprus","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","CYP","Cyprus","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","DOM","Dominican Republic","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","DOM","Dominican Republic","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","DOM","Dominican Republic","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","DOM","Dominican Republic","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","GEO","Georgia","2011","2011",1,,
"220171","Number of national feature films not shot digitally ","GEO","Georgia","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","GEO","Georgia","2013","2013",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","GEO","Georgia","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","GEO","Georgia","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","GEO","Georgia","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","GEO","Georgia","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","GUY","Guyana","2011","2011",,"a","Category not applicable"
"220171","Number of national feature films not shot digitally ","KAZ","Kazakhstan","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","KAZ","Kazakhstan","2013","2013",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","KAZ","Kazakhstan","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","KAZ","Kazakhstan","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","KAZ","Kazakhstan","2017","2017",1,,
"220171","Number of national feature films not shot digitally ","KGZ","Kyrgyzstan","2011","2011",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","KGZ","Kyrgyzstan","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","KGZ","Kyrgyzstan","2013","2013",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","KGZ","Kyrgyzstan","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","KGZ","Kyrgyzstan","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","LAO","Lao People's Democratic Republic","2011","2011",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","LAO","Lao People's Democratic Republic","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","LAO","Lao People's Democratic Republic","2013","2013",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","LAO","Lao People's Democratic Republic","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","LAO","Lao People's Democratic Republic","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","LAO","Lao People's Democratic Republic","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","LAO","Lao People's Democratic Republic","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","LVA","Latvia","2011","2011",3,,
"220171","Number of national feature films not shot digitally ","LVA","Latvia","2012","2012",3,,
"220171","Number of national feature films not shot digitally ","LVA","Latvia","2013","2013",1,,
"220171","Number of national feature films not shot digitally ","LVA","Latvia","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","LVA","Latvia","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","LVA","Latvia","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","LVA","Latvia","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","LBN","Lebanon","2011","2011",6,,
"220171","Number of national feature films not shot digitally ","MLT","Malta","2011","2011",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MLT","Malta","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MLT","Malta","2013","2013",,"n","Magnitude nil or negligible"
